ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
38,0.42857142857142855,0.0,0.8333333333333334,0.2196969696969697,0.19089759797724398,0.24874371859296482,0.004830917874396135,0.0,0.011217948717948718,0.3241341991341991,0.10957178841309824,0.5276376628835645,0.22152690863579474,0.1927409261576971,0.2503128911138924,3,0.0,7.0,4,1.0,8.0,174,151.0,197.0,618,595.0,641.0
33,0.0,0.0,0.0,0.898989898989899,0.8775252525252525,0.919496855345912,0.0,0.0,0.0,0.4494949494949495,0.43876262626262624,0.4600760456273764,0.8911138923654568,0.869837296620776,0.9123904881101377,0,0.0,0.0,7,2.0,12.0,712,695.0,729.0,80,64.0,97.0
35,0.0,0.0,0.0,0.9608585858585859,0.946969696969697,0.9735516372795969,0.0,0.0,0.0,0.48042929292929293,0.4734848484848485,0.48677581863979846,0.9524405506883604,0.9374217772215269,0.9662077596996246,0,0.0,0.0,7,2.0,12.0,761,749.0,772.0,31,21.0,42.0
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
37,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9621212121212122,0.9482323232323232,0.9748110831234257,0.0,0.0,0.0,0.4810606060606061,0.4741161616161616,0.48742138364779874,0.9536921151439299,0.9386733416770964,0.967459324155194,0,0.0,0.0,7,2.0,13.0,762,750.0,773.0,30,20.0,41.0
41,0.0,0.0,0.0,0.9621212121212122,0.9482323232323232,0.9747793190416141,0.0,0.0,0.0,0.4810606060606061,0.4741161616161616,0.48738965952080704,0.9536921151439299,0.9386733416770964,0.967459324155194,0,0.0,0.0,7,2.0,13.0,762,750.0,773.0,30,20.0,41.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.9849812265331664,0.9974968710888611,0,0.0,0.0,7,2.0,12.0,792,787.0,797.0,0,0.0,0.0
43,0.0,0.0,0.0,0.9911616161616161,0.9836477987421384,0.9974683544303797,0.0,0.0,0.0,0.49558080808080807,0.4918238993710692,0.49873417721518987,0.9824780976220275,0.9724655819774718,0.9912390488110138,0,0.0,0.0,7,2.0,13.0,785,777.0,792.0,7,2.0,13.0
