ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
33,0.0,0.0,0.0,0.9129287598944591,0.8919631093544137,0.9314888010540184,0.0,0.0,0.0,0.45646437994722955,0.4472295514511873,0.927536231884058,0.9117259552042161,0.8906455862977603,0.9314888010540184,0,0.0,0.0,1,0.0,3.0,692,676.0,707.0,66,52.0,82.0
35,0.0,0.0,0.0,0.9868073878627969,0.9776021080368906,0.9947089947089947,0.0,0.0,0.0,0.49340369393139843,0.4894459102902375,0.9920948616600791,0.9855072463768116,0.9762845849802372,0.9934123847167325,0,0.0,0.0,1,0.0,3.0,748,741.0,754.0,10,4.0,17.0
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
37,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
38,0.0,0.0,0.0,0.521108179419525,0.48548812664907653,0.5573122529644269,0.0,0.0,0.0,0.2605540897097625,0.24472295514511874,0.549407114624506,0.5204216073781291,0.48484848484848486,0.5559947299077734,0,0.0,0.0,1,0.0,3.0,395,368.0,422.0,363,336.0,390.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9023746701846965,0.8801054018445322,0.9233817701453104,0.0,0.0,0.0,0.45118733509234826,0.4412928759894459,0.9183135704874835,0.9011857707509882,0.8787878787878788,0.922266139657444,0,0.0,0.0,1,0.0,3.0,684,667.0,700.0,74,58.0,91.0
41,0.0,0.0,0.0,0.9023746701846965,0.8811096433289299,0.922266139657444,0.0,0.0,0.0,0.45118733509234826,0.4417989417989418,0.9169960474308301,0.9011857707509882,0.8801054018445322,0.9209486166007905,0,0.0,0.0,1,0.0,3.0,684,668.0,699.0,74,59.0,90.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
43,0.0,0.0,0.0,0.9643799472295514,0.9511228533685601,0.9775725593667546,0.0,0.0,0.0,0.4821899736147757,0.476221928665786,0.9736495388669302,0.9631093544137023,0.9486166007905138,0.9762845849802372,0,0.0,0.0,1,0.0,3.0,731,720.0,741.0,27,17.0,37.0
44,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
50,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
52,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
