ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
33,0.0,0.0,0.0,0.9172932330827067,0.8982412060301508,0.9361702127659575,0.0,0.0,0.0,0.45864661654135336,0.449874686716792,0.9311639549436797,0.9161451814768461,0.8961201501877347,0.934918648310388,0,0.0,0.0,1,0.0,3.0,732,716.0,747.0,66,51.0,81.0
35,0.0,0.0,0.0,0.9874686716791979,0.9798994974874372,0.9949811794228356,0.0,0.0,0.0,0.49373433583959897,0.4899749373433584,0.9937421777221527,0.986232790988736,0.9774718397997497,0.9937421777221527,0,0.0,0.0,1,0.0,3.0,788,781.0,794.0,10,4.0,16.0
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
37,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
38,0.0,0.0,0.0,0.5451127819548872,0.5106382978723404,0.5794743429286608,0.0,0.0,0.0,0.2725563909774436,0.2568922305764411,0.571964956195244,0.5444305381727159,0.509386733416771,0.5794743429286608,0,0.0,0.0,1,0.0,3.0,435,407.0,463.0,363,336.0,391.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9072681704260651,0.8870765370138017,0.9272271016311167,0.0,0.0,0.0,0.45363408521303256,0.4442355889724311,0.9236545682102628,0.9061326658322904,0.886107634543179,0.9261576971214017,0,0.0,0.0,1,0.0,3.0,724,708.0,740.0,74,58.0,90.0
41,0.0,0.0,0.0,0.9072681704260651,0.8870765370138017,0.9273182957393483,0.0,0.0,0.0,0.45363408521303256,0.4445843828715365,0.9224030037546934,0.9061326658322904,0.8848560700876095,0.9261576971214017,0,0.0,0.0,1,0.0,3.0,724,707.0,740.0,74,58.0,90.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
43,0.0,0.0,0.0,0.9661654135338346,0.9535175879396985,0.9785894206549118,0.0,0.0,0.0,0.4830827067669173,0.47738693467336685,0.9749687108886108,0.9649561952440551,0.951188986232791,0.9774718397997497,0,0.0,0.0,1,0.0,3.0,771,760.0,781.0,27,18.0,37.0
