ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
38,1.0,1.0,1.0,0.0013297872340425532,0.0,0.004032258064516129,0.05889724310776942,0.04265997490589712,0.07518796992481203,0.5006648936170213,0.5,0.5020161290322581,0.060075093867334166,0.04380475594493116,0.07634543178973717,47,34.0,60.0,0,0.0,0.0,1,0.0,3.0,751,738.0,764.0
42,1.0,1.0,1.0,0.0,0.0,0.0,0.058823529411764705,0.04380475594493116,0.07634543178973717,0.5,0.5,0.5,0.058823529411764705,0.04380475594493116,0.07634543178973717,47,35.0,61.0,0,0.0,0.0,0,0.0,0.0,752,738.0,764.0
40,0.10638297872340426,0.023809523809523808,0.2,0.8896276595744681,0.8665785997357992,0.9114093959731544,0.056818181818181816,0.012195121951219513,0.11009174311926606,0.4980053191489362,0.4564206940354524,0.5476976788073221,0.8435544430538173,0.8172715894868585,0.8685857321652065,5,1.0,10.0,42,30.0,55.0,669,648.0,689.0,83,66.0,100.0
41,0.10638297872340426,0.023809523809523808,0.2,0.8896276595744681,0.866225165562914,0.9117647058823529,0.056818181818181816,0.012048192771084338,0.10869565217391304,0.4980053191489362,0.4557620934767566,0.5465425531914894,0.8435544430538173,0.818523153942428,0.8685857321652065,5,1.0,10.0,42,30.0,55.0,669,648.0,689.0,83,66.0,101.0
53,0.10638297872340426,0.023809523809523808,0.20512820512820512,0.9002659574468085,0.8789893617021277,0.9213333333333333,0.0625,0.013333333333333334,0.12195121951219512,0.5033244680851063,0.4616671815466996,0.5540253555569856,0.853566958698373,0.8285356695869838,0.8773466833541927,5,1.0,10.0,42,30.0,54.0,677,657.0,696.0,75,59.0,91.0
55,0.10638297872340426,0.023809523809523808,0.20454545454545456,0.8882978723404256,0.8650793650793651,0.9096945551128818,0.056179775280898875,0.011764705882352941,0.10869565217391304,0.49734042553191493,0.4554668897612459,0.5474894357444693,0.8423028785982478,0.8160200250312891,0.867334167709637,5,1.0,10.0,42,30.0,55.0,668,648.0,688.0,84,68.0,101.0
33,0.0851063829787234,0.018867924528301886,0.175,0.9069148936170213,0.8855656697009102,0.9271523178807947,0.05405405405405406,0.012195121951219513,0.1111111111111111,0.49601063829787234,0.4584450402144772,0.5414438502673796,0.8585732165206508,0.8335419274092616,0.8823529411764706,4,1.0,8.0,43,31.0,56.0,682,662.0,701.0,70,55.0,86.0
56,0.0851063829787234,0.019230769230769232,0.17391304347826086,0.9175531914893617,0.8972691807542262,0.9367588932806324,0.06060606060606061,0.0136986301369863,0.125,0.5013297872340425,0.4643888215254922,0.5472004816375677,0.8685857321652065,0.8448060075093867,0.8923654568210263,4,1.0,8.0,43,31.0,56.0,690,671.0,709.0,62,47.0,77.0
52,0.06382978723404255,0.0,0.14285714285714285,0.9507978723404256,0.9351851851851852,0.9657444005270093,0.075,0.0,0.16666666666666666,0.507313829787234,0.47546419098143233,0.5466250938275882,0.8986232790988736,0.8773466833541927,0.918648310387985,3,0.0,7.0,44,32.0,57.0,715,698.0,732.0,37,26.0,49.0
51,0.0425531914893617,0.0,0.10869565217391304,0.9428191489361702,0.9254327563249002,0.9588859416445623,0.044444444444444446,0.0,0.1111111111111111,0.49268617021276595,0.4673333333333333,0.5262820512820513,0.8898623279098874,0.867334167709637,0.9111389236545682,2,0.0,5.0,45,33.0,58.0,709,691.0,726.0,43,31.0,56.0
54,0.0425531914893617,0.0,0.10869565217391304,0.9707446808510638,0.9579500657030223,0.9825503355704698,0.08333333333333333,0.0,0.21052631578947367,0.5066489361702128,0.4826666666666667,0.5405585106382979,0.9161451814768461,0.8961201501877347,0.934918648310388,2,0.0,5.0,45,32.0,58.0,730,714.0,745.0,22,13.0,32.0
35,0.02127659574468085,0.0,0.07142857142857142,0.9534574468085106,0.937748344370861,0.9681697612732095,0.027777777777777776,0.0,0.09375,0.48736702127659576,0.4708222811671088,0.5134394341290893,0.8986232790988736,0.8773466833541927,0.918648310387985,1,0.0,3.0,46,34.0,59.0,717,700.0,733.0,35,24.0,47.0
45,0.02127659574468085,0.0,0.07142857142857142,0.9454787234042553,0.9285714285714286,0.9609690444145357,0.023809523809523808,0.0,0.08,0.4833776595744681,0.46622516556291393,0.5091503267973856,0.8911138923654568,0.8685857321652065,0.9123904881101377,1,0.0,3.0,46,33.0,59.0,711,693.0,728.0,41,29.0,54.0
36,0.0,0.0,0.0,0.9893617021276596,0.9814323607427056,0.9960212201591512,0.0,0.0,0.0,0.4946808510638298,0.4907161803713528,0.4980106100795756,0.9311639549436797,0.9136420525657072,0.9474342928660826,0,0.0,0.0,47,35.0,61.0,744,730.0,757.0,8,3.0,14.0
37,0.0,0.0,0.0,0.9853723404255319,0.9761273209549072,0.9933422103861518,0.0,0.0,0.0,0.49268617021276595,0.4880636604774536,0.4966711051930759,0.9274092615769712,0.9086357947434293,0.9449311639549437,0,0.0,0.0,47,34.0,60.0,741,726.0,755.0,11,5.0,18.0
39,0.0,0.0,0.0,0.9867021276595744,0.9782608695652174,0.9946308724832215,0.0,0.0,0.0,0.4933510638297872,0.4891304347826087,0.49731543624161073,0.9286608260325406,0.9098873591989988,0.9461827284105131,0,0.0,0.0,47,35.0,61.0,742,727.0,756.0,10,4.0,17.0
43,0.0,0.0,0.0,0.9853723404255319,0.9761273209549072,0.9933598937583001,0.0,0.0,0.0,0.49268617021276595,0.4880636604774536,0.49667994687915007,0.9274092615769712,0.9086357947434293,0.9449311639549437,0,0.0,0.0,47,34.0,60.0,741,726.0,755.0,11,5.0,18.0
44,0.0,0.0,0.0,0.9574468085106383,0.9421813403416557,0.9709379128137384,0.0,0.0,0.0,0.4787234042553192,0.47109067017082784,0.4854689564068692,0.9011264080100125,0.8798498122653317,0.9211514392991239,0,0.0,0.0,47,35.0,60.0,720,703.0,736.0,32,22.0,44.0
46,0.0,0.0,0.0,0.9534574468085106,0.937584803256445,0.9681274900398407,0.0,0.0,0.0,0.4767287234042553,0.4687924016282225,0.48406374501992033,0.8973717146433041,0.8760951188986232,0.918648310387985,0,0.0,0.0,47,34.0,61.0,717,700.0,734.0,35,24.0,47.0
47,0.0,0.0,0.0,0.9827127659574468,0.9731903485254692,0.9908136482939632,0.0,0.0,0.0,0.4913563829787234,0.4865951742627346,0.4954068241469816,0.9249061326658323,0.9061326658322904,0.9424280350438048,0,0.0,0.0,47,34.0,60.0,739,724.0,753.0,13,7.0,20.0
48,0.0,0.0,0.0,0.964095744680851,0.9502617801047121,0.9772727272727273,0.0,0.0,0.0,0.4820478723404255,0.47513089005235604,0.48863636363636365,0.9073842302878599,0.886107634543179,0.9274092615769712,0,0.0,0.0,47,35.0,60.0,725,708.0,741.0,27,17.0,37.0
49,0.0,0.0,0.0,0.9773936170212766,0.9663978494623656,0.9877384196185286,0.0,0.0,0.0,0.4886968085106383,0.4831989247311828,0.4938692098092643,0.9198998748435544,0.9011264080100125,0.9386733416770964,0,0.0,0.0,47,34.0,60.0,735,720.0,750.0,17,10.0,25.0
50,0.0,0.0,0.0,0.9853723404255319,0.976158940397351,0.9933598937583001,0.0,0.0,0.0,0.49268617021276595,0.4880794701986755,0.49667994687915007,0.9274092615769712,0.9086357947434293,0.9449311639549437,0,0.0,0.0,47,34.0,61.0,741,726.0,755.0,11,5.0,18.0
