ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9023746701846965,0.8812664907651715,0.922266139657444,0.0,0.0,0.0,0.45118733509234826,0.4418758256274769,0.9183135704874835,0.9011857707509882,0.8801054018445322,0.922266139657444,0,0.0,0.0,1,0.0,3.0,684,668.0,700.0,74,59.0,90.0
41,0.0,0.0,0.0,0.9023746701846965,0.8809523809523809,0.9233817701453104,0.0,0.0,0.0,0.45118733509234826,0.4412928759894459,0.9183135704874835,0.9011857707509882,0.8787878787878788,0.922266139657444,0,0.0,0.0,1,0.0,3.0,684,667.0,700.0,74,58.0,90.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
50,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
53,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
54,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9986824769433466,0.9960474308300395,1.0,0,0.0,0.0,1,0.0,3.0,758,756.0,759.0,0,0.0,0.0
