ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9197994987468672,0.899874843554443,0.9385194479297365,0.0,0.0,0.0,0.4598997493734336,0.45112781954887216,0.934918648310388,0.918648310387985,0.8986232790988736,0.9374217772215269,0,0.0,0.0,1,0.0,3.0,734,718.0,749.0,64,49.0,80.0
41,0.0,0.0,0.0,0.9197994987468672,0.9008782936010038,0.9384422110552764,0.0,0.0,0.0,0.4598997493734336,0.45112781954887216,0.934918648310388,0.918648310387985,0.899874843554443,0.9374217772215269,0,0.0,0.0,1,0.0,3.0,734,719.0,749.0,64,49.0,79.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
50,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
53,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
54,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
