ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
40,0.0,0.0,0.0,0.961436170212766,0.946949602122016,0.9747340425531915,0.0,0.0,0.0,0.480718085106383,0.473474801061008,0.48736702127659576,0.9525691699604744,0.9367588932806324,0.9670619235836627,0,0.0,0.0,7,2.0,13.0,723,711.0,734.0,29,19.0,40.0
41,0.0,0.0,0.0,0.961436170212766,0.9468791500664011,0.9746666666666667,0.0,0.0,0.0,0.480718085106383,0.47343957503320055,0.4873501997336884,0.9525691699604744,0.9367588932806324,0.9670619235836627,0,0.0,0.0,7,2.0,13.0,723,711.0,734.0,29,19.0,40.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
50,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
53,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
54,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
