ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9621212121212122,0.9481668773704172,0.9748110831234257,0.0,0.0,0.0,0.4810606060606061,0.4740834386852086,0.48740554156171284,0.9536921151439299,0.9386733416770964,0.967459324155194,0,0.0,0.0,7,2.0,13.0,762,750.0,773.0,30,20.0,41.0
41,0.0,0.0,0.0,0.9621212121212122,0.9483627204030227,0.9748110831234257,0.0,0.0,0.0,0.4810606060606061,0.47418136020151136,0.48742138364779874,0.9536921151439299,0.9386733416770964,0.967459324155194,0,0.0,0.0,7,2.0,13.0,762,750.0,773.0,30,20.0,41.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
50,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.9849812265331664,0.9974968710888611,0,0.0,0.0,7,2.0,12.0,792,787.0,797.0,0,0.0,0.0
53,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.9849812265331664,0.9974968710888611,0,0.0,0.0,7,2.0,12.0,792,787.0,797.0,0,0.0,0.0
54,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9912390488110138,0.983729662077597,0.9974968710888611,0,0.0,0.0,7,2.0,13.0,792,786.0,797.0,0,0.0,0.0
