ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
42,1.0,1.0,1.0,0.0,0.0,0.0,0.061923583662714096,0.04479578392621871,0.08036890645586298,0.5,0.5,0.5,0.061923583662714096,0.04479578392621871,0.08036890645586298,47,34.0,61.0,0,0.0,0.0,0,0.0,0.0,712,698.0,725.0
40,0.10638297872340426,0.023255813953488372,0.20454545454545456,0.8862359550561798,0.8622589531680441,0.9090909090909091,0.05813953488372093,0.0125,0.1125,0.49630946688979205,0.4545702788157517,0.5464070135096293,0.8379446640316206,0.8102766798418972,0.8642951251646904,5,1.0,10.0,42,30.0,55.0,631,610.0,651.0,81,65.0,98.0
41,0.10638297872340426,0.023255813953488372,0.2,0.8862359550561798,0.8625525946704067,0.9096045197740112,0.05813953488372093,0.012345679012345678,0.11235955056179775,0.49630946688979205,0.4546492475855357,0.5452874731054267,0.8379446640316206,0.8115942028985508,0.8642951251646904,5,1.0,10.0,42,30.0,55.0,631,611.0,651.0,81,64.0,98.0
53,0.10638297872340426,0.023809523809523808,0.20408163265306123,0.8974719101123596,0.8746518105849582,0.9190340909090909,0.0641025641025641,0.013888888888888888,0.12345679012345678,0.501927444417882,0.4607371794871795,0.5515427769985974,0.8484848484848485,0.8221343873517787,0.8735177865612648,5,1.0,10.0,42,30.0,55.0,639,619.0,658.0,73,58.0,89.0
51,0.0425531914893617,0.0,0.10909090909090909,0.9424157303370787,0.9249291784702549,0.9592696629213483,0.046511627906976744,0.0,0.11904761904761904,0.4924844609132202,0.4673611111111111,0.5269985974754559,0.8866930171277997,0.8642951251646904,0.9090909090909091,2,0.0,5.0,45,33.0,58.0,671,654.0,688.0,41,29.0,54.0
54,0.0425531914893617,0.0,0.10869565217391304,0.9691011235955056,0.9555873925501432,0.9815340909090909,0.08333333333333333,0.0,0.21052631578947367,0.5058271575424337,0.48176718092566617,0.5396306818181819,0.9117259552042161,0.8906455862977603,0.9314888010540184,2,0.0,5.0,45,33.0,58.0,690,674.0,705.0,22,13.0,32.0
45,0.02127659574468085,0.0,0.07142857142857142,0.9480337078651685,0.9312762973352033,0.9634317862165963,0.02631578947368421,0.0,0.08823529411764706,0.4846551518049247,0.4677871148459384,0.5104434907010015,0.8906455862977603,0.8682476943346509,0.9130434782608695,1,0.0,3.0,46,34.0,59.0,675,658.0,692.0,37,26.0,49.0
36,0.0,0.0,0.0,0.9887640449438202,0.9802816901408451,0.9957983193277311,0.0,0.0,0.0,0.4943820224719101,0.49014084507042255,0.49789915966386555,0.927536231884058,0.9090909090909091,0.9446640316205533,0,0.0,0.0,47,35.0,60.0,704,690.0,717.0,8,3.0,14.0
39,0.0,0.0,0.0,0.9887640449438202,0.980309423347398,0.9957983193277311,0.0,0.0,0.0,0.4943820224719101,0.490154711673699,0.49789915966386555,0.927536231884058,0.9090909090909091,0.9459815546772069,0,0.0,0.0,47,34.0,60.0,704,690.0,718.0,8,3.0,14.0
46,0.0,0.0,0.0,0.9564606741573034,0.9405099150141643,0.97054698457223,0.0,0.0,0.0,0.4782303370786517,0.4702549575070821,0.485273492286115,0.8972332015810277,0.8748353096179183,0.9183135704874835,0,0.0,0.0,47,34.0,61.0,681,664.0,697.0,31,21.0,42.0
47,0.0,0.0,0.0,0.9831460674157303,0.973314606741573,0.9916666666666667,0.0,0.0,0.0,0.49157303370786515,0.4866573033707865,0.49583333333333335,0.922266139657444,0.9025032938076416,0.9407114624505929,0,0.0,0.0,47,34.0,60.0,700,685.0,714.0,12,6.0,19.0
48,0.0,0.0,0.0,0.9648876404494382,0.9507735583684951,0.9777777777777777,0.0,0.0,0.0,0.4824438202247191,0.47538677918424754,0.4888888888888889,0.9051383399209486,0.8827404479578392,0.9262187088274044,0,0.0,0.0,47,35.0,60.0,687,670.0,703.0,25,16.0,35.0
49,0.0,0.0,0.0,0.9789325842696629,0.9676511954992968,0.988795518207283,0.0,0.0,0.0,0.48946629213483145,0.4838255977496484,0.4943977591036415,0.9183135704874835,0.8985507246376812,0.9367588932806324,0,0.0,0.0,47,35.0,61.0,697,682.0,711.0,15,8.0,23.0
50,0.0,0.0,0.0,0.9859550561797753,0.9763231197771588,0.9943422913719944,0.0,0.0,0.0,0.49297752808988765,0.4881615598885794,0.4971711456859972,0.924901185770751,0.9051383399209486,0.9433465085638999,0,0.0,0.0,47,35.0,60.0,702,687.0,716.0,10,4.0,17.0
