ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
38,0.42857142857142855,0.0,0.8333333333333334,0.21675531914893617,0.18725099601593626,0.24633821571238348,0.005067567567567568,0.0,0.011784511784511785,0.32266337386018235,0.10860927152317881,0.5275564409030544,0.21870882740447958,0.18972332015810275,0.2490118577075099,3,0.0,7.0,4,1.0,8.0,163,141.0,185.0,589,567.0,611.0
33,0.0,0.0,0.0,0.9002659574468085,0.8781793842034806,0.9214380825565912,0.0,0.0,0.0,0.45013297872340424,0.4390896921017403,0.4607190412782956,0.8919631093544137,0.8695652173913043,0.9130434782608695,0,0.0,0.0,7,2.0,13.0,677,660.0,693.0,75,59.0,92.0
35,0.0,0.0,0.0,0.9587765957446809,0.9438502673796791,0.9721854304635762,0.0,0.0,0.0,0.47938829787234044,0.47192513368983957,0.4861111111111111,0.9499341238471674,0.9341238471673254,0.9644268774703557,0,0.0,0.0,7,2.0,13.0,721,709.0,732.0,31,21.0,42.0
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
37,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9841897233201581,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,747.0,757.0,0,0.0,0.0
40,0.0,0.0,0.0,0.961436170212766,0.946949602122016,0.9747340425531915,0.0,0.0,0.0,0.480718085106383,0.473474801061008,0.48736702127659576,0.9525691699604744,0.9367588932806324,0.9670619235836627,0,0.0,0.0,7,2.0,13.0,723,711.0,734.0,29,19.0,40.0
41,0.0,0.0,0.0,0.961436170212766,0.9468791500664011,0.9746666666666667,0.0,0.0,0.0,0.480718085106383,0.47343957503320055,0.4873501997336884,0.9525691699604744,0.9367588932806324,0.9670619235836627,0,0.0,0.0,7,2.0,13.0,723,711.0,734.0,29,19.0,40.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
43,0.0,0.0,0.0,0.9906914893617021,0.9827814569536424,0.9973368841544608,0.0,0.0,0.0,0.4953457446808511,0.4913907284768212,0.4986684420772304,0.9815546772068511,0.9710144927536232,0.9907773386034255,0,0.0,0.0,7,2.0,13.0,745,737.0,752.0,7,2.0,13.0
44,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9828722002635046,0.997364953886693,0,0.0,0.0,7,2.0,13.0,752,746.0,757.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9907773386034255,0.9841897233201581,0.997364953886693,0,0.0,0.0,7,2.0,12.0,752,747.0,757.0,0,0.0,0.0
