Predictions:
SM25,SM25,-2.33,1.0438236634602829,1.894117861536453
SM26,SM26,-0.99,0.6411256089625921,1.2498009743401473
SM27,SM27,0.49,0.3600129619091414,0.8000207390546263
SM28,SM28,-0.6,0.36,0.8
SM29,SM29,-0.54,0.3625241056999536,0.8040385691199258
SM30,SM30,0.94,0.360471392816815,0.8007542285069041
SM31,SM31,0.58,0.3600000000237929,0.8000000000380687
SM32,SM32,1.24,0.3600282398376334,0.8000451837402134
SM33,SM33,2.55,0.36,0.8
SM34,SM34,1.46,0.3600002991428096,0.8000004786284954
SM35,SM35,-0.81,0.36000043227744816,0.8000006916439171
SM36,SM36,0.19,0.3600807198221639,0.8001291517154623
SM37,SM37,-1.62,0.3600049444450307,0.8000079111120492
SM38,SM38,-3.9,0.9808838646523136,1.7934141834437018
SM39,SM39,-2.0,1.0099094360425362,1.8398550976680577
SM40,SM40,-1.93,0.36120044198792783,0.8019207071806846
SM41,SM41,-1.03,0.36000012476185017,0.8000001996189604
SM42,SM42,0.23,0.36049300672398177,0.8007888107583709
SM43,SM43,-0.2,0.36001487301534085,0.8000237968245454
SM44,SM44,-1.63,0.3600704059249329,0.8001126494798927
SM45,SM45,-0.5,0.36000015704952115,0.8000002512792339
SM46,SM46,-1.8,0.3600000000432957,0.8000000000692732

Name:
TFE b3lypd3 + DFT_M05-2X_SMD

Category:
QM logP + QM pKa

Ranked:
True
