Predictions:
SM25,SM25,-0.24,0.04990175982820839,0.0
SM26,SM26,-1.45,0.049742376229052185,0.0
SM27,SM27,1.56,0.11000003171656936,0.0
SM28,SM28,1.18,0.08,0.0
SM29,SM29,1.61,0.030000199580283982,0.0
SM30,SM30,2.76,0.19000006621276927,0.0
SM31,SM31,1.96,0.14000000230065585,0.0
SM32,SM32,2.44,0.17000003171656936,0.0
SM33,SM33,2.96,0.21,0.0
SM34,SM34,2.83,0.2000000000348365,0.0
SM35,SM35,0.88,0.020000456164835357,0.0
SM36,SM36,0.76,0.050000628939601666,0.0
SM37,SM37,1.45,0.10000005508585408,0.0
SM38,SM38,1.03,0.07000326718909411,0.0
SM39,SM39,1.89,0.13000009135794513,0.0
SM40,SM40,1.83,0.05000172321773445,0.0
SM41,SM41,-1.6,0.0594766376651706,0.0
SM42,SM42,0.91,0.0594234547197126,0.0
SM43,SM43,-0.94,0.04870466475253714,0.0
SM44,SM44,0.06,0.0638472905132671,0.0
SM45,SM45,1.07,0.07742105380207609,0.0
SM46,SM46,0.7000000000000001,0.0427763943395595,0.0

Name:
logP_experimental + pKa_experimental
Category:
Experimental logP + Experimental pKa
Ranked:
True
