ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
36,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
39,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
40,0.0,0.0,0.0,0.9060150375939849,0.8848560700876095,0.9260651629072681,0.0,0.0,0.0,0.45300751879699247,0.44360902255639095,0.9211514392991239,0.904881101376721,0.8836045056320401,0.9249061326658323,0,0.0,0.0,1,0.0,3.0,723,706.0,739.0,75,59.0,92.0
41,0.0,0.0,0.0,0.9060150375939849,0.885678391959799,0.9260651629072681,0.0,0.0,0.0,0.45300751879699247,0.44409547738693467,0.9211514392991239,0.904881101376721,0.8848560700876095,0.9249061326658323,0,0.0,0.0,1,0.0,3.0,723,707.0,739.0,75,59.0,92.0
42,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
45,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
46,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
47,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
48,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
49,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
50,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
51,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
53,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
54,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.9987484355444305,0.9962453066332916,1.0,0,0.0,0.0,1,0.0,3.0,798,796.0,799.0,0,0.0,0.0
